,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.899877849416074,0.2829323602623455,-1.1626035987911318,-0.009936883681411112,0.7736417913160641,-0.6293841266724086,-0.1864293618044524,-0.4514807114861197,-0.18709290229640596,0.0,1.0,0.0,0.0,0.0,0.0
1,0.899877849416074,0.2829323602623455,-1.1626035987911318,-0.679416138139981,-0.47922765679595813,2.0200491896660364,-0.1743645692191425,-0.4522973745377192,0.9729982383699156,0.0,0.0,0.0,1.0,0.0,0.0
2,1.6053000946476843,-0.5198622349934943,-1.1626035987911318,-0.04570000602371667,-0.7566846585468061,0.24797298798503353,0.5421333004407073,-0.23867351397121278,-2.4872293432740777,0.0,0.0,0.0,0.0,0.0,1.0
3,1.3701593462371475,-1.322656830249334,-0.21047709982363985,-0.8891269658243205,-1.1038895771978297,0.16891826270234875,-0.1968352454092813,-0.44965746374302157,0.9729673034310963,0.0,0.0,1.0,0.0,0.0,0.0
4,-1.451529634689294,1.3533251539367985,0.2655861496601062,-0.5946008643882836,-0.22658990620306274,2.194695598071152,-0.19140608874588486,-0.4518035782739601,0.9724878118793956,0.0,0.0,0.0,1.0,0.0,0.0
5,0.6647371010055371,0.5505305586809587,-1.1626035987911318,-0.028893292791813532,-0.7259384220377003,0.2775635089976156,0.6587847637498877,-0.20439265796814282,-2.485121900567006,0.0,0.0,0.0,0.0,0.0,1.0
6,-1.334147373082754,-0.9210454540626792,2.16983914759509,0.028100297110877182,1.6283448306595605,-0.4480459337756002,-0.18771124601664085,-0.4517655939459803,-0.1872089083169787,0.0,0.0,0.0,0.0,1.0,0.0
7,0.42959635259500034,-1.322656830249334,0.7416493991438522,0.37784338028555575,-2.0829534698914105,-1.1591351208846499,-0.1886161054605367,2.4309030408784564,-0.1871547721740446,1.0,0.0,0.0,0.0,0.0,0.0
8,0.5469786142015404,-0.38584905722545276,-0.21047709982363985,-0.107579268377542,1.2239868389795625,-0.5881334003537535,-0.1865047667581131,-0.451347766338189,-0.18724371012315058,0.0,0.0,0.0,0.0,1.0,0.0
9,0.07669711738046674,1.2197401332862268,-1.1626035987911318,-0.667335202624448,-0.4431365495684012,2.0501897203628676,-0.17542023857035965,-0.45203148424184975,0.972889966084048,0.0,0.0,0.0,1.0,0.0,0.0
10,0.7429919420765639,0.4614738782472443,-1.1626035987911318,-0.031540438956246315,-1.150670425862287,0.13276429279106508,-0.1952517413824609,-0.4499613383668708,0.9729441022269816,0.0,0.0,1.0,0.0,0.0,0.0
11,0.7824955878095339,0.41651738091291723,-1.1626035987911318,-0.6777283603841345,-0.4741473836378271,2.0243575988593188,-0.1741383543581712,-0.4522973745377192,0.972982770900506,0.0,0.0,0.0,1.0,0.0,0.0
12,1.6053000946476843,-0.5198622349934943,-1.1626035987911318,-0.9017941820339896,0.7340579962922927,-0.6425110244698118,-0.1850720726386033,-0.4514617193221311,-0.18710063603111107,0.0,1.0,0.0,0.0,0.0,0.0
13,-0.9812481378682204,2.423717947611251,-1.1626035987911318,-0.11671103434075353,1.1969449683149271,-0.5976302342351151,-0.1839409983337362,-0.4509489308943835,-0.18741771915400945,0.0,0.0,0.0,0.0,1.0,0.0
14,-0.04068514422607324,-0.7874604334121075,0.7416493991438522,-0.5998596245538685,-0.24235992079809465,2.1724018722029372,-0.1769283376435301,-0.450569087614572,0.9725844835632061,0.0,0.0,0.0,1.0,0.0,0.0
15,0.19445560418446353,-0.5198622349934943,0.2655861496601062,2.5511503812850096,-0.4418135617668048,-1.1803838283527925,-0.1886161054605367,2.366861463902083,-0.1871547721740446,1.0,0.0,0.0,0.0,0.0,0.0
16,1.957823104664761,-1.0550586318307207,-1.043778211719989,-0.6900935532059154,-0.5111381225704691,1.9886986376638587,-0.18167884972399126,-0.451347766338189,0.9730987769210787,0.0,0.0,0.0,1.0,0.0,0.0
17,-1.451529634689294,0.41651738091291723,1.0988872615564553,2.621699491479394,-0.3111552864811201,-1.122834481724233,-0.18816367573859413,2.442678182552641,-0.18715863904139715,1.0,0.0,0.0,0.0,0.0,0.0
18,0.11620076311343695,0.10439084227744666,-0.21047709982363985,-0.8744521823892761,-1.0602838992572043,0.1994071328658703,-0.19276337791173395,-0.4506830405985141,0.9729402353596296,0.0,0.0,1.0,0.0,0.0,0.0
19,-0.5109666410471468,-0.252264036574881,0.7416493991438522,0.400921520336552,-2.0641141235966747,-1.1498216235647045,-0.1883898905995654,2.414816677978401,-0.1871547721740446,1.0,0.0,0.0,0.0,0.0,0.0
20,-1.451529634689294,0.2829323602623455,1.2177126486275982,0.1651300848039736,1.1830271366421299,-0.48843497825559906,-0.18929475004346125,-0.4522973745377192,-0.18715863904139715,0.0,1.0,0.0,0.0,0.0,0.0
21,0.7429919420765639,0.4614738782472443,-1.1626035987911318,-0.9048144159128728,-1.150670425862287,0.13276429279106508,-0.1952517413824609,-0.4499613383668708,0.9729441022269816,0.0,0.0,1.0,0.0,0.0,0.0
22,1.0567637567555839,-1.322656830249334,0.10677144963232846,-0.8777922057376881,-1.0701269285010835,0.19366869849354185,-0.19570417110440347,-0.44998033053086206,0.9729634365637437,0.0,0.0,1.0,0.0,0.0,0.0
23,-0.8638658762616804,1.0857269555181852,-0.09165171275249681,-0.6160800570916356,-0.29056959628827633,2.1509881618295195,-0.1849212627312927,-0.45132877417419504,0.9725999510326159,0.0,0.0,0.0,1.0,0.0,0.0
24,1.3701593462371475,-0.6089189154272088,-0.8453550493351636,-0.9044768603617035,-1.1496120356210098,0.13465265937365256,-0.1972122701775739,-0.449505526431097,0.9729595696963912,0.0,0.0,1.0,0.0,0.0,0.0
25,1.840440843058221,-1.322656830249334,-0.6865403493073859,-0.8920761353766418,0.7763936059433854,-0.6274407591213964,-0.18424261814836815,-0.45151869581410214,-0.18711997036787273,0.0,1.0,0.0,0.0,0.0,0.0
26,0.19445560418446353,-0.252264036574881,0.027554524918233174,-0.7043597167632286,-0.5538970883180726,0.30200227263440116,-0.17640050296791615,-0.45129078984621523,0.9729905046352111,0.0,0.0,0.0,0.0,0.0,1.0
27,1.840440843058221,-0.7874604334121075,-1.1626035987911318,-0.038789000265566226,-0.7530332122143994,0.24487460009709905,0.24239860964950818,-0.3263413429519201,-2.4975654797071103,0.0,0.0,0.0,0.0,0.0,1.0
28,-1.0986303994747604,0.818128757099572,0.3844115367312492,2.6131717722919587,-0.3807973643571678,-1.161665165432194,-0.18831448564590475,2.3598533553895438,-0.1871547721740446,1.0,0.0,0.0,0.0,0.0,0.0
29,1.6053000946476843,-1.1890718095987622,-0.5677149622362428,-0.14327132639328546,1.1175127807070644,-0.6249840491984189,-0.18688179152639497,-0.451347766338189,-0.18719344084756903,0.0,0.0,0.0,0.0,1.0,0.0
30,-0.15806740583261322,0.015334161843732234,0.14676076258896317,-0.6186383728478662,-0.2982958450496011,2.1398412988954116,-0.17911508129961437,-0.4508919544024125,0.9726502203081974,0.0,0.0,0.0,1.0,0.0,0.0
31,-1.451529634689294,-0.252264036574881,1.6937758981113444,0.07486062398864606,-0.48197947142327885,0.46225676096834134,4.891114002675188,1.0649486223450133,-2.4133373750365887,0.0,0.0,0.0,0.0,0.0,1.0
32,0.6647371010055371,-1.322656830249334,0.5036177744019792,-0.8483005102144754,0.9810862786064187,-0.5569661849129918,-0.18559990731421724,-0.4518225704379514,-0.1871354378372824,0.0,1.0,0.0,0.0,0.0,0.0
33,0.7824955878095339,-0.38584905722545276,-0.4485087245655129,2.531110241194537,-0.5208753127902203,-1.2215245527345981,-0.18876691536785803,2.2826692009316587,-0.18715090530669207,1.0,0.0,0.0,0.0,0.0,0.0
34,-1.451529634689294,1.0857269555181852,0.5036177744019792,-0.03848697687767766,1.4300024994441922,-0.5168338116189758,-0.18582612217518854,-0.451347766338189,-0.18733264807225602,0.0,0.0,0.0,0.0,1.0,0.0
35,-0.15806740583261322,0.41651738091291723,-0.21047709982363985,2.5743351178258487,-0.46472771049045886,-1.2004041808594466,-0.18854070050688673,2.2982237832399783,-0.1871547721740446,1.0,0.0,0.0,0.0,0.0,0.0
36,0.42959635259500034,-1.322656830249334,0.7416493991438522,-0.8395595980473544,1.0220459809438502,-0.5428676033400824,-0.1859015271288492,-0.4518985390939137,-0.1871354378372824,0.0,1.0,0.0,0.0,0.0,0.0
37,-0.27582589263661,-1.0550586318307207,1.2177126486275982,0.13917383952721848,1.1170894246105536,-0.5103070300325573,-0.18695719648005565,-0.4521264450618006,-0.1871431715719875,0.0,1.0,0.0,0.0,0.0,0.0
38,-0.5109666410471468,0.5505305586809587,0.027554524918233174,-0.6960274244738389,-0.5298187103290138,0.424177757162187,-0.15671981006313626,-0.8021520274089462,0.9736633395545329,0.0,0.0,0.0,0.0,0.0,1.0
39,-1.0986303994747604,0.6845437364490002,0.5036177744019792,-0.5919537182238507,-0.21875781841761052,2.1964739627168894,-0.18620314694348114,-0.45191753125790496,0.9725032793488053,0.0,0.0,0.0,1.0,0.0,0.0
40,-0.3935843794406068,0.1493473396117737,0.2655861496601062,2.580002497869165,-0.4183172984104486,-1.174553725699756,-0.18846529555322608,2.35668166400311,-0.1871547721740446,1.0,0.0,0.0,0.0,0.0,0.0
41,1.6053000946476843,-1.1890718095987622,-0.5677149622362428,0.005270882202848215,0.8034354766080207,-0.6182005964260177,-0.18461964291666075,-0.4515376879780907,-0.18711997036787273,0.0,1.0,0.0,0.0,0.0,0.0
42,0.899877849416074,-1.1890718095987622,0.14676076258896317,0.057787419532135564,0.9262616641082537,-0.5759231853634317,-0.18537369245324598,-0.45170861745400925,-0.18713157096993038,0.0,1.0,0.0,0.0,0.0,0.0
43,2.1933400782727546,-1.1890718095987622,-1.1626035987911318,-0.6973954127601566,-0.532888042028718,1.9727483568206454,-0.1837147834727542,-0.451632648798047,0.9731529130640129,0.0,0.0,0.0,1.0,0.0,0.0
