id,formation_energy_ev_natom,bandgap_energy_ev
1,0.2063231747079655,1.5448157846850405
2,0.06838185155650661,3.8044360316935197
3,0.17231333315062103,3.4829859567005848
4,0.02425328969880265,2.9206528390047173
5,0.15943230090332883,1.5388008356488083
6,0.06908549002310344,4.3777465364049055
7,0.06879999320831189,3.228292929759401
8,0.13038812275764158,2.1385925245502584
9,0.06355861032563102,2.6897769183170155
10,0.24015492843700417,3.061137272773634
11,0.1901108968066255,1.8961059116461099
12,0.09846791930208143,2.7173260233942718
13,0.3164716181668552,0.9562212159042497
14,0.14995031362762748,2.0235870351889926
15,0.056359228187040304,0.9528767881852831
16,0.2511361128855237,3.5584145062589556
17,0.19081931569253793,1.7640444353001292
18,0.21395894805151994,2.3399721942739276
19,0.36813968143235076,1.298122702063732
20,0.1876921975002456,1.4006698986122856
21,0.08678430948922589,1.842808898805795
22,0.14544104079916742,2.8766943561628353
23,0.1642610975723514,1.7836206016321343
24,0.17730793075197038,3.122186841970894
25,0.022481424934813875,2.6458945675555827
26,0.15099860744798366,0.9726821512532694
27,0.26106042582582695,1.3527003592677858
28,0.21539973457681486,1.9200474393526257
29,0.12089223309165276,1.1746729685517352
30,0.23467649329994766,1.9584013576651687
31,0.24942305117894956,1.1312802020065218
32,0.13603757292410665,1.9793774188053395
33,0.10483150157487438,1.5836129837816468
34,0.17087352046780757,1.8026869590071934
35,0.04308972058071872,0.9175767320361503
36,0.20738134253416796,0.8411703042804134
37,0.16157796812555517,3.6218188694727265
38,0.14534205946539533,1.440573238664001
39,0.2448229741515214,1.9836857822638343
40,0.11789611714024632,3.276712270232545
41,0.061520560753264064,3.9060499772919406
42,0.15097271088250339,3.1426293832656484
43,0.058928476379075466,3.9159146846829977
44,0.19929157665343786,1.3308527477822267
45,0.29064642766589716,0.6860954931586359
46,0.04231703516397504,3.9665291588469245
47,0.19672955994042643,1.9021723710891705
48,0.26227640644917766,1.9323071055253802
49,0.220778557268136,3.6434697115067647
50,0.12726266588541083,1.2217039227053472
51,0.14993332610355806,2.0629447280128344
52,0.11219873380940948,1.6739135980500646
53,0.22955540156645238,1.628616980980196
54,0.256403523567403,2.5817579309214227
55,0.13177923330045407,2.740376935500837
56,0.2538473146780875,0.6068213558610878
57,0.20829895893724282,2.3159455815765813
58,0.2754587545154634,2.2909405813155455
59,0.19064884002852922,0.965673780524853
60,0.13228494155078405,2.848056113041286
61,0.2554303730235678,0.5224922048792969
62,0.1835872851895637,1.6689940482455672
63,0.3205546537828052,1.8932138031791148
64,0.222128306451862,3.2308571810682527
65,0.35686918082764846,1.1202970277953825
66,0.07077260173319692,2.8256597270978827
67,0.06952011712636834,3.2123253049882514
68,0.21595103833386528,2.1625333369667317
69,0.2240259697339745,3.3740377466009015
70,0.28871004424154195,1.761957092187938
71,0.06289147677076734,2.5607191043299027
72,0.10386811667781139,3.1269798536782205
73,0.053002184674759006,2.312440454805936
74,0.11675548920425165,1.975444825533276
75,0.26216773006139443,1.658050560418226
76,0.29393096108260863,2.2803707285835664
77,0.343284102297083,1.0868834619716203
78,0.2393592878307834,2.2375864723661922
79,0.18786940985839562,2.376228099262517
80,0.26534984884989726,1.2441995191256068
81,0.10103809879894055,3.4455170136456297
82,0.06436145220308513,3.489580955972746
83,0.24697405599866748,1.023961733424154
84,0.07692881130092381,1.0024564401688043
85,0.10690703319274043,3.4162250299080505
86,0.19542539966724184,2.9278383078704167
87,0.05801443604605049,3.24587090183131
88,0.0533093618132473,2.684219485516349
89,0.09188100669578403,4.309762853761728
90,0.3488425820195377,1.5653044377484935
91,0.09783209298999118,4.4690243569244
92,0.2946204690256302,0.6664923606290767
93,0.21962772723999802,2.288813937699111
94,0.024704330934143665,2.1528852915938352
95,0.06851326602639472,3.2187604098656664
96,0.3019883756510792,1.1649809646374105
97,0.23706383146868917,2.1664698044568067
98,0.02347408079388146,1.4454201874099581
99,0.06648896704749668,2.027658439056672
100,0.31173479791434805,1.0038706899769652
101,0.18485687896144143,1.4860735512863539
102,0.04199740060470913,3.964800820738027
103,0.22818081544701788,2.118003251730849
104,0.33686573514662754,1.3615834780559146
105,0.23507282238190638,1.378168447585413
106,0.09191748647419927,4.308372240757524
107,0.09478129094396598,4.048211480558716
108,0.21923099378125785,2.5891747358386
109,0.20091930034129968,2.2375120318045862
110,0.14188188548694033,0.8483539395035669
111,0.3396886914248674,0.7645497428526746
112,0.06995345621090009,2.9862512869824838
113,0.21634448528569009,2.3730369332017793
114,0.32495958714207,2.6587117189977847
115,0.354546606707407,2.142691717415547
116,0.2125334155622053,2.7295493017822534
117,0.19244035312388008,2.1107117047577706
118,0.2554906645174139,2.1206341029556386
119,0.2275570168223766,2.2576497115783645
120,0.2056213002775675,2.1981597158961055
121,0.2535498690446562,2.1538366809982796
122,0.1680600167913828,1.775539951930235
123,0.040922650691197424,0.9365437533585562
124,0.32219465855264046,0.3169940324300764
125,0.16579543288954632,1.236524040357459
